split,domain_score
internal_test,0.992232
internal_test,0.8607768
internal_test,0.99232554
internal_test,0.8595341
internal_test,0.963344
internal_test,0.99563885
internal_test,0.81538355
internal_test,0.9153167
internal_test,0.7662755
internal_test,0.99638253
internal_test,0.99789476
internal_test,0.9287913
internal_test,0.9817761
internal_test,0.94272375
internal_test,0.90578294
internal_test,0.98504996
internal_test,0.9932239
internal_test,0.98385173
internal_test,0.98475295
internal_test,0.9419799
internal_test,0.9909266
internal_test,0.9829087
internal_test,0.94906485
internal_test,0.92402583
internal_test,0.99886477
internal_test,0.9540285
internal_test,0.96399957
internal_test,0.9765004
internal_test,0.9990028
internal_test,0.998628
internal_test,0.9907824
internal_test,0.9937656
internal_test,0.9939147
internal_test,0.9886738
internal_test,0.9911683
internal_test,0.80425954
internal_test,0.9990699
internal_test,0.98662853
internal_test,0.98719114
internal_test,0.98903286
internal_test,0.9856311
internal_test,0.98978794
internal_test,0.966007
internal_test,0.99737245
internal_test,0.9950598
internal_test,0.9474624
internal_test,0.99540216
internal_test,0.8083894
internal_test,0.95960426
internal_test,0.9923355
internal_test,0.94285905
internal_test,0.85048157
internal_test,0.8137927
internal_test,0.7127055
internal_test,0.9952385
internal_test,0.9825318
internal_test,0.978085
internal_test,0.92431545
internal_test,0.99716026
internal_test,0.9955169
internal_test,0.9944653
internal_test,0.993962
internal_test,0.9917051
internal_test,0.99999994
internal_test,0.8185165
internal_test,0.988403
internal_test,0.96757835
internal_test,0.9916304
internal_test,0.974687
internal_test,0.9906536
internal_test,0.9293035
internal_test,0.98767155
internal_test,0.995918
internal_test,0.82330155
internal_test,0.9949231
internal_test,0.9999997
internal_test,0.9685038
internal_test,0.91349113
internal_test,0.94602364
internal_test,0.9737522
internal_test,0.9695042
internal_test,0.9511483
internal_test,0.8980827
internal_test,0.96680886
internal_test,0.97326684
internal_test,0.9738016
internal_test,0.9124642
internal_test,0.82476467
internal_test,0.96240366
internal_test,0.97572917
internal_test,0.96123165
internal_test,0.86073935
internal_test,0.9645414
internal_test,0.971303
internal_test,0.9615803
internal_test,0.96412665
internal_test,0.96585405
internal_test,0.9507119
internal_test,0.9682938
internal_test,0.9474219
internal_test,0.9736933
internal_test,0.85720694
internal_test,0.96953046
internal_test,0.93923336
internal_test,0.97499734
internal_test,0.7802877
internal_test,0.9780472
internal_test,0.9546318
internal_test,0.94176066
internal_test,0.97345173
internal_test,0.9614466
internal_test,0.9549563
internal_test,0.96703506
internal_test,0.9708264
internal_test,0.9890999
internal_test,0.9612983
internal_test,0.9396291
internal_test,0.9307314
internal_test,0.9644317
internal_test,0.974287
internal_test,0.9692682
internal_test,0.95469654
internal_test,0.90604806
internal_test,0.9633305
internal_test,0.9507575
internal_test,0.92635584
internal_test,0.9211403
internal_test,0.90225506
internal_test,0.97317713
internal_test,0.96312416
internal_test,0.95649815
internal_test,0.9342752
internal_test,0.97049737
internal_test,0.90529656
internal_test,0.9640074
internal_test,0.910499
internal_test,0.977728
internal_test,0.8895091
internal_test,0.96448624
internal_test,0.9455236
internal_test,0.9475851
internal_test,0.8236922
internal_test,0.9721041
internal_test,0.95606214
internal_test,0.91058993
internal_test,0.9438013
internal_test,0.9456614
internal_test,0.9601517
internal_test,0.9606101
internal_test,0.9625665
internal_test,0.9674524
internal_test,0.97927403
internal_test,0.92017645
internal_test,0.9178412
internal_test,0.94499886
internal_test,0.9527519
internal_test,0.9359438
internal_test,0.892433
internal_test,0.9575987
internal_test,0.9646986
internal_test,0.9451209
internal_test,0.9608742
internal_test,0.7863327
internal_test,0.9682869
internal_test,0.9462148
internal_test,0.9792367
internal_test,0.57549536
internal_test,0.8703077
internal_test,0.9684719
internal_test,0.9661498
internal_test,0.90186703
internal_test,0.96174926
internal_test,0.9617565
internal_test,0.79534566
internal_test,0.8741081
internal_test,0.9327086
internal_test,0.9884187
internal_test,0.96818614
internal_test,0.953481
internal_test,0.8471656
internal_test,0.9333308
internal_test,0.848181
internal_test,0.9665477
internal_test,0.9227645
internal_test,0.9370455
internal_test,0.9441166
internal_test,0.9894502
internal_test,0.9700053
internal_test,0.9380002
internal_test,0.8366034
internal_test,0.5917917
internal_test,0.93092036
internal_test,0.98280513
internal_test,0.81276596
internal_test,0.92887723
internal_test,0.97398806
internal_test,0.9180401
internal_test,0.9832339
internal_test,0.9868933
internal_test,0.9345176
internal_test,0.85909677
internal_test,0.9671045
internal_test,0.936728
internal_test,0.91678023
internal_test,0.9718121
internal_test,0.7967918
internal_test,0.62589407
internal_test,0.95321655
internal_test,0.78261495
internal_test,0.89563406
internal_test,0.69949776
internal_test,0.973626
internal_test,0.97708374
internal_test,0.9498646
internal_test,0.837626
internal_test,0.9655806
internal_test,0.6277228
internal_test,0.95288396
internal_test,0.9359033
internal_test,0.8737974
internal_test,0.71173525
internal_test,0.9176852
internal_test,0.9472072
internal_test,0.96940947
internal_test,0.8712436
internal_test,0.6346508
internal_test,0.96229315
internal_test,0.92669976
internal_test,0.97257996
internal_test,0.95534647
internal_test,0.97356254
internal_test,0.8943833
internal_test,0.9705517
internal_test,0.94973075
internal_test,0.9102802
internal_test,0.946709
internal_test,0.9125509
internal_test,0.9500983
internal_test,0.9536261
internal_test,0.9420223
internal_test,0.6737307
internal_test,0.87030494
internal_test,0.9383774
internal_test,0.9392328
internal_test,0.868076
internal_test,0.6653116
internal_test,0.9859681
internal_test,0.9612615
internal_test,0.9444407
internal_test,0.8833271
internal_test,0.823375
internal_test,0.97188604
internal_test,0.7508807
internal_test,0.96744657
internal_test,0.9730876
internal_test,0.9158145
internal_test,0.9560946
internal_test,0.89701414
internal_test,0.9488342
internal_test,0.96820086
internal_test,0.91312194
internal_test,0.96236634
internal_test,0.9905628
internal_test,0.96414804
internal_test,0.971755
internal_test,0.9672562
internal_test,0.92937326
internal_test,0.93078256
internal_test,0.950892
internal_test,0.86238825
internal_test,0.8813214
internal_test,0.79732317
internal_test,0.8115951
internal_test,0.93602985
internal_test,0.9774287
internal_test,0.75561374
internal_test,0.94719744
internal_test,0.9667798
internal_test,0.9766892
internal_test,0.9225881
internal_test,0.6830482
internal_test,0.96920073
internal_test,0.76202697
internal_test,0.96019495
internal_test,0.81489503
internal_test,0.9562385
internal_test,0.9296224
internal_test,0.9810455
internal_test,0.9659271
internal_test,0.7942901
internal_test,0.98673075
internal_test,0.7702682
internal_test,0.9302065
internal_test,0.9184351
internal_test,0.94114816
internal_test,0.9754096
internal_test,0.9305563
internal_test,0.9689089
internal_test,0.76115733
internal_test,0.9645527
internal_test,0.82618713
internal_test,0.9644116
internal_test,0.9145585
internal_test,0.9683321
internal_test,0.9437722
internal_test,0.97044873
internal_test,0.9730258
internal_test,0.91269165
internal_test,0.9740837
internal_test,0.9679467
internal_test,0.9567795
internal_test,0.94346607
internal_test,0.656134
internal_test,0.95791733
internal_test,0.95175487
internal_test,0.9410747
internal_test,0.9332412
internal_test,0.96401036
internal_test,0.96830523
internal_test,0.9762757
internal_test,0.95213795
internal_test,0.963004
internal_test,0.95419836
internal_test,0.94465524
internal_test,0.9227732
internal_test,0.8609352
internal_test,0.9672055
internal_test,0.9537922
internal_test,0.9633624
internal_test,0.93266195
internal_test,0.9983697
internal_test,0.9577804
internal_test,0.9526482
internal_test,0.9263701
internal_test,0.97406316
internal_test,0.95208186
internal_test,0.90761036
internal_test,0.9681244
internal_test,0.8874488
internal_test,0.95316476
internal_test,0.95549315
internal_test,0.9780645
internal_test,0.97096694
internal_test,0.9481623
internal_test,0.9591567
internal_test,0.9758262
internal_test,0.9720936
internal_test,0.9467105
internal_test,0.9798962
internal_test,0.94276005
internal_test,0.8352366
internal_test,0.95828146
internal_test,0.9290046
internal_test,0.9655092
internal_test,0.9721467
internal_test,0.9665489
internal_test,0.8812987
internal_test,0.93729496
internal_test,0.959504
internal_test,0.9217484
internal_test,0.9556843
internal_test,0.95455843
internal_test,0.9494625
internal_test,0.9213721
internal_test,0.96732146
internal_test,0.97198844
internal_test,0.97434235
internal_test,0.89408886
internal_test,0.97214925
internal_test,0.94871557
internal_test,0.93516576
internal_test,0.9206892
internal_test,0.9673321
internal_test,0.9373617
internal_test,0.97120064
internal_test,0.9270085
internal_test,0.9337057
internal_test,0.96821904
internal_test,0.96579456
internal_test,0.9607873
internal_test,0.9743713
internal_test,0.9643599
internal_test,0.9709563
internal_test,0.93350685
internal_test,0.9444225
internal_test,0.9426839
internal_test,0.75033927
internal_test,0.8094647
internal_test,0.950936
internal_test,0.9212158
internal_test,0.8556949
internal_test,0.9363135
internal_test,0.939255
internal_test,0.91511893
internal_test,0.9625593
internal_test,0.94178617
internal_test,0.9651913
internal_test,0.96978307
internal_test,0.9346329
internal_test,0.96016985
internal_test,0.96882534
internal_test,0.69107926
internal_test,0.9572189
internal_test,0.9559954
internal_test,0.9218946
internal_test,0.9283432
internal_test,0.96084714
internal_test,0.955529
internal_test,0.97421736
internal_test,0.94949573
internal_test,0.96389663
internal_test,0.8423888
internal_test,0.9771456
internal_test,0.9569665
internal_test,0.8622537
internal_test,0.95640665
internal_test,0.97322774
internal_test,0.9358815
internal_test,0.88784164
internal_test,0.81021136
internal_test,0.9249113
internal_test,0.967239
internal_test,0.96751237
internal_test,0.8478678
internal_test,0.97712755
internal_test,0.96007246
internal_test,0.96152925
internal_test,0.9572245
internal_test,0.8027173
internal_test,0.95919555
internal_test,0.9669531
internal_test,0.94578683
internal_test,0.94855356
internal_test,0.9473088
internal_test,0.9719412
internal_test,0.95320225
internal_test,0.96599734
internal_test,0.979861
internal_test,0.9480084
internal_test,0.8731259
internal_test,0.97615635
internal_test,0.95869875
internal_test,0.95503044
internal_test,0.86933076
internal_test,0.97351825
internal_test,0.96041423
internal_test,0.9662304
internal_test,0.9737096
internal_test,0.9677731
internal_test,0.909135
internal_test,0.96882594
internal_test,0.95853686
internal_test,0.94825673
internal_test,0.9054431
internal_test,0.9611751
internal_test,0.961115
internal_test,0.88687223
internal_test,0.95717156
internal_test,0.9250189
internal_test,0.9591475
internal_test,0.93759125
internal_test,0.9111163
internal_test,0.9559798
internal_test,0.96301484
internal_test,0.97851807
internal_test,0.95824265
internal_test,0.9630171
internal_test,0.94697857
internal_test,0.96325827
internal_test,0.95494086
internal_test,0.9213611
internal_test,0.9620099
internal_test,0.9327104
internal_test,0.9620465
internal_test,0.93507814
internal_test,0.94562507
internal_test,0.9346672
internal_test,0.9613285
internal_test,0.95608455
internal_test,0.9511802
internal_test,0.94948685
internal_test,0.7777276
internal_test,0.96562874
internal_test,0.953506
internal_test,0.95902276
internal_test,0.9499914
internal_test,0.9091439
internal_test,0.9441514
internal_test,0.9624466
internal_test,0.94096786
internal_test,0.9319202
internal_test,0.92107874
internal_test,0.95251983
internal_test,0.8664105
internal_test,0.9730518
internal_test,0.95026743
internal_test,0.97016823
internal_test,0.9747838
internal_test,0.9685822
internal_test,0.92337346
internal_test,0.97129035
internal_test,0.9516009
internal_test,0.9743612
internal_test,0.96801215
internal_test,0.92099726
internal_test,0.96011853
internal_test,0.95413065
internal_test,0.95199853
internal_test,0.8953403
internal_test,0.8205657
internal_test,0.9665529
internal_test,0.9604082
internal_test,0.82235366
internal_test,0.9463529
internal_test,0.9176227
internal_test,0.957549
internal_test,0.95404625
internal_test,0.96570796
internal_test,0.9216324
internal_test,0.96592176
internal_test,0.96942425
internal_test,0.94690686
internal_test,0.92796075
internal_test,0.96140957
internal_test,0.93825054
internal_test,0.9473666
internal_test,0.9500737
internal_test,0.97002906
internal_test,0.9688155
internal_test,0.9292637
internal_test,0.9491247
internal_test,0.94247353
internal_test,0.93315715
internal_test,0.95322424
internal_test,0.97139573
internal_test,0.9193467
internal_test,0.97460777
internal_test,0.9565271
internal_test,0.96961606
internal_test,0.91121435
internal_test,0.9742049
internal_test,0.97245616
internal_test,0.9379273
internal_test,0.9363182
internal_test,0.9461323
internal_test,0.9688653
internal_test,0.97845376
internal_test,0.9545718
internal_test,0.95640635
internal_test,0.9383024
internal_test,0.959744
internal_test,0.97963417
internal_test,0.96598244
internal_test,0.94225377
internal_test,0.9455528
internal_test,0.95673144
internal_test,0.93453807
internal_test,0.9313655
internal_test,0.97019553
internal_test,0.97246623
internal_test,0.95930266
internal_test,0.9717024
internal_test,0.9754801
internal_test,0.9639161
internal_test,0.92839605
internal_test,0.94944483
internal_test,0.93151397
internal_test,0.91258395
internal_test,0.9703602
internal_test,0.95928025
internal_test,0.96377325
internal_test,0.8550636
internal_test,0.9600292
internal_test,0.96245605
internal_test,0.96163625
internal_test,0.96092504
internal_test,0.9434412
internal_test,0.95973104
internal_test,0.96900403
internal_test,0.9606626
internal_test,0.9697852
internal_test,0.9757007
internal_test,0.9701284
internal_test,0.96335715
internal_test,0.97282225
internal_test,0.9496329
internal_test,0.95776445
internal_test,0.9643957
internal_test,0.97431165
internal_test,0.9740695
internal_test,0.968553
internal_test,0.97548616
internal_test,0.97489375
internal_test,0.96103877
internal_test,0.9634938
internal_test,0.9642328
internal_test,0.90314716
internal_test,0.8619376
internal_test,0.9393005
internal_test,0.9765931
internal_test,0.9064238
internal_test,0.9862137
internal_test,0.93986624
internal_test,0.94501954
internal_test,0.9349925
internal_test,0.9690802
internal_test,0.9737219
internal_test,0.8596742
internal_test,0.9670563
internal_test,0.91666114
internal_test,0.9607597
internal_test,0.97647345
internal_test,0.95820343
internal_test,0.90203285
internal_test,0.93752635
internal_test,0.95560735
internal_test,0.9661547
internal_test,0.9337327
internal_test,0.92140645
internal_test,0.96365863
internal_test,0.9082923
internal_test,0.83230686
internal_test,0.93253946
internal_test,0.95572245
internal_test,0.95926523
internal_test,0.8716419
internal_test,0.9342776
internal_test,0.93266636
internal_test,0.96251047
internal_test,0.97584033
internal_test,0.9533119
internal_test,0.9410587
internal_test,0.9748906
internal_test,0.8906422
internal_test,0.96458274
internal_test,0.96772337
internal_test,0.96377856
internal_test,0.9418999
internal_test,0.97332036
internal_test,0.9731324
internal_test,0.95659804
internal_test,0.96592784
internal_test,0.94755065
internal_test,0.95886886
internal_test,0.97215474
internal_test,0.92395055
internal_test,0.91646326
internal_test,0.97492695
internal_test,0.83791995
internal_test,0.95356745
internal_test,0.85395086
internal_test,0.9663086
internal_test,0.96650857
internal_test,0.97431
internal_test,0.9583764
internal_test,0.9784452
internal_test,0.9611443
internal_test,0.97372186
internal_test,0.9617425
internal_test,0.90603644
internal_test,0.9656187
internal_test,0.88607144
internal_test,0.96420145
internal_test,0.8985345
internal_test,0.94718117
internal_test,0.96136737
internal_test,0.9581002
internal_test,0.96999985
internal_test,0.97941923
internal_test,0.9725412
internal_test,0.97396326
internal_test,0.92034304
internal_test,0.9578997
internal_test,0.9233904
internal_test,0.8767221
internal_test,0.97329354
internal_test,0.87276375
internal_test,0.9753635
internal_test,0.9789366
internal_test,0.9975115
internal_test,0.9510888
internal_test,0.90609884
internal_test,0.9278107
internal_test,0.95383596
internal_test,0.9635929
internal_test,0.96150506
internal_test,0.97780323
internal_test,0.94404024
internal_test,0.9496507
internal_test,0.9411142
internal_test,0.9603332
internal_test,0.90588427
internal_test,0.9671919
internal_test,0.92981786
internal_test,0.9684806
internal_test,0.92915934
internal_test,0.91824114
internal_test,0.77691257
internal_test,0.9645889
internal_test,0.91845083
internal_test,0.9541141
internal_test,0.9639429
internal_test,0.96353257
internal_test,0.966168
internal_test,0.93602765
internal_test,0.9321841
internal_test,0.96558326
internal_test,0.9650905
internal_test,0.9613091
internal_test,0.95890003
internal_test,0.96885896
internal_test,0.96235216
internal_test,0.9545783
internal_test,0.9274291
internal_test,0.9646026
internal_test,0.96060014
internal_test,0.9759717
internal_test,0.94251657
internal_test,0.9732709
internal_test,0.92563236
internal_test,0.9570594
internal_test,0.9670123
internal_test,0.955345
internal_test,0.96415615
internal_test,0.96418667
internal_test,0.95339876
internal_test,0.96313846
internal_test,0.96966404
internal_test,0.96881485
internal_test,0.9490086
internal_test,0.97247314
internal_test,0.95797956
internal_test,0.9684129
internal_test,0.9392158
internal_test,0.93625474
internal_test,0.9532652
internal_test,0.95239186
internal_test,0.94888026
internal_test,0.9354365
internal_test,0.938967
internal_test,0.9259763
internal_test,0.9047005
internal_test,0.93775856
internal_test,0.95539284
internal_test,0.95337
internal_test,0.88907415
internal_test,0.92118764
internal_test,0.95343435
internal_test,0.92980254
internal_test,0.9668002
internal_test,0.9254364
internal_test,0.8965054
internal_test,0.9616561
internal_test,0.969345
internal_test,0.9047966
internal_test,0.9791436
internal_test,0.9518279
internal_test,0.96300995
internal_test,0.93614614
internal_test,0.9464777
internal_test,0.96079683
internal_test,0.96490276
internal_test,0.9484799
internal_test,0.9522021
internal_test,0.9603079
internal_test,0.9064386
internal_test,0.97264665
internal_test,0.95802534
internal_test,0.88207495
internal_test,0.92061317
internal_test,0.9582994
internal_test,0.96469945
internal_test,0.9707729
internal_test,0.99059945
internal_test,0.9520223
internal_test,0.95937574
internal_test,0.96031165
internal_test,0.9656511
internal_test,0.93088716
internal_test,0.9483421
internal_test,0.93561673
internal_test,0.8941039
internal_test,0.96788603
internal_test,0.9314909
internal_test,0.9288207
internal_test,0.9680333
internal_test,0.9748791
internal_test,0.9705951
internal_test,0.96184176
internal_test,0.9447752
internal_test,0.9718418
internal_test,0.97238576
internal_test,0.92423546
internal_test,0.93471736
internal_test,0.9396492
internal_test,0.94050825
internal_test,0.9714251
internal_test,0.9269587
internal_test,0.9562473
internal_test,0.953134
internal_test,0.95055366
internal_test,0.95217544
internal_test,0.91835445
internal_test,0.8751768
internal_test,0.9632772
internal_test,0.9226285
internal_test,0.9416286
internal_test,0.95962256
internal_test,0.9507632
internal_test,0.97643495
internal_test,0.9586928
internal_test,0.87871635
internal_test,0.9734895
internal_test,0.95471704
internal_test,0.9154286
internal_test,0.9578957
internal_test,0.9529543
internal_test,0.9664771
internal_test,0.969332
internal_test,0.79151267
internal_test,0.96226805
internal_test,0.8984554
internal_test,0.9664064
internal_test,0.9240118
internal_test,0.95662636
internal_test,0.90325516
internal_test,0.96310747
internal_test,0.939538
internal_test,0.9503279
internal_test,0.9363434
internal_test,0.88710225
internal_test,0.9369726
internal_test,0.92553025
internal_test,0.94444126
internal_test,0.9433876
internal_test,0.8635421
internal_test,0.969972
internal_test,0.95000786
internal_test,0.9804171
internal_test,0.98120165
internal_test,0.9788116
internal_test,0.9355113
internal_test,0.9272341
internal_test,0.98245764
internal_test,0.9405157
internal_test,0.9590589
internal_test,0.9347764
internal_test,0.9394571
internal_test,0.9594606
internal_test,0.9281074
internal_test,0.95628166
internal_test,0.9427825
internal_test,0.97214687
internal_test,0.93721557
internal_test,0.972721
internal_test,0.9647291
internal_test,0.9377123
internal_test,0.9653382
internal_test,0.97777116
internal_test,0.9562361
internal_test,0.81203955
internal_test,0.97365636
internal_test,0.9348105
internal_test,0.9386693
internal_test,0.9656035
internal_test,0.94573754
internal_test,0.94167113
internal_test,0.9622489
internal_test,0.9277288
internal_test,0.9361101
internal_test,0.92601097
internal_test,0.9318136
internal_test,0.975223
internal_test,0.9527843
internal_test,0.9306678
internal_test,0.97600937
internal_test,0.93585384
internal_test,0.9545872
internal_test,0.9781733
internal_test,0.95142347
internal_test,0.95005786
internal_test,0.99388266
internal_test,0.989789
internal_test,0.96663713
internal_test,0.9783688
internal_test,0.97642124
internal_test,0.9930788
internal_test,0.97996104
internal_test,0.98110294
internal_test,0.9552025
internal_test,0.98766875
internal_test,0.9942477
internal_test,0.9907912
internal_test,0.95331895
internal_test,0.9684057
internal_test,0.9698756
internal_test,0.78268826
internal_test,0.9883293
internal_test,0.9816331
internal_test,0.9786278
internal_test,0.9841057
internal_test,0.97123325
internal_test,0.98101646
internal_test,0.980793
internal_test,0.9728805
internal_test,0.98596394
internal_test,0.98434675
internal_test,0.9851443
internal_test,0.9910363
internal_test,0.9833426
internal_test,0.9708892
internal_test,0.98879194
internal_test,0.98931026
internal_test,0.97595847
internal_test,0.9789568
internal_test,0.9779671
internal_test,0.9751073
internal_test,0.95777
internal_test,0.99318045
internal_test,0.98801935
internal_test,0.9797547
internal_test,0.9828187
internal_test,0.9835266
internal_test,0.98301244
internal_test,0.9813199
internal_test,0.99165446
internal_test,0.9661904
internal_test,0.9867036
internal_test,0.9867439
internal_test,0.96767056
internal_test,0.9706769
internal_test,0.98202723
internal_test,0.98721576
internal_test,0.950019
internal_test,0.9782243
internal_test,0.9895884
internal_test,0.97395164
internal_test,0.9609392
internal_test,0.9756681
internal_test,0.96681476
internal_test,0.9882535
internal_test,0.9961511
internal_test,0.99469405
internal_test,0.99113977
internal_test,0.98655486
internal_test,0.9805424
internal_test,0.9446168
internal_test,0.9756612
internal_test,0.96666306
internal_test,0.97499996
internal_test,0.98289174
internal_test,0.9749547
internal_test,0.9964597
internal_test,0.9885771
internal_test,0.9981684
internal_test,0.98925894
internal_test,0.9857727
internal_test,0.9827049
internal_test,0.92299306
internal_test,0.9946237
internal_test,0.97170246
internal_test,0.9781213
internal_test,0.9828888
internal_test,0.951758
internal_test,0.57071996
internal_test,0.98601127
internal_test,0.9957762
internal_test,0.99977124
internal_test,0.98955065
internal_test,0.9831684
internal_test,0.7780626
internal_test,0.980542
internal_test,0.98577344
internal_test,0.95234007
internal_test,0.98820543
internal_test,0.98095524
internal_test,0.9862508
internal_test,0.9852373
internal_test,0.9999988
internal_test,0.99999666
internal_test,0.9999999
internal_test,0.9479778
internal_test,0.7303342
internal_test,0.9763297
internal_test,0.8876476
internal_test,0.9319002
internal_test,0.9209576
internal_test,0.9689739
internal_test,0.9922042
internal_test,0.95630574
internal_test,0.9880974
internal_test,0.97021496
internal_test,0.7363547
internal_test,0.99036515
internal_test,0.9955504
internal_test,0.9592347
internal_test,0.9834051
internal_test,0.9932712
internal_test,0.9944986
internal_test,0.9938381
internal_test,0.99999875
internal_test,0.99363184
internal_test,0.9147124
internal_test,0.9148985
internal_test,0.98944044
internal_test,0.93357265
internal_test,0.99645156
internal_test,0.9907889
internal_test,0.92790663
internal_test,0.9974712
internal_test,0.9907285
internal_test,0.9523986
internal_test,0.9986446
internal_test,0.9956931
internal_test,0.97707933
internal_test,0.94929755
internal_test,0.95726633
internal_test,0.9788333
internal_test,0.9961904
internal_test,0.990354
internal_test,0.9802835
internal_test,0.9641389
internal_test,0.99397564
internal_test,0.8502538
internal_test,0.8082268
internal_test,0.93408877
internal_test,0.9859641
internal_test,0.9780312
internal_test,0.96211606
internal_test,0.9899192
internal_test,0.99095035
internal_test,0.96165204
internal_test,0.9950998
internal_test,0.9855788
internal_test,0.98360735
internal_test,0.9976772
internal_test,0.98405665
internal_test,0.99123025
internal_test,0.94851226
internal_test,0.99171984
internal_test,0.9028685
internal_test,0.98970497
internal_test,0.97486997
internal_test,0.6897693
internal_test,0.9893072
internal_test,0.9839897
internal_test,0.9932699
internal_test,0.9799565
internal_test,0.98318267
internal_test,0.98812914
internal_test,0.99595165
internal_test,0.99750715
internal_test,0.99418724
internal_test,0.9915445
internal_test,0.9836974
internal_test,0.98822844
internal_test,0.8226037
internal_test,0.9924737
internal_test,0.9854516
internal_test,0.9926865
internal_test,0.99274606
internal_test,0.9712374
internal_test,0.94628596
internal_test,0.99297106
internal_test,0.9914456
internal_test,0.99033475
internal_test,0.9893416
internal_test,0.9920808
internal_test,0.9956932
internal_test,0.9447464
internal_test,0.98217505
internal_test,0.9909848
internal_test,0.979305
internal_test,0.9859789
internal_test,0.7920356
internal_test,0.9996066
internal_test,0.9967643
internal_test,0.9911538
internal_test,0.9929154
internal_test,0.99803674
internal_test,0.9835497
internal_test,0.97392124
internal_test,0.99124753
internal_test,0.95553905
internal_test,0.9734312
internal_test,0.97666556
internal_test,0.98727393
internal_test,0.9932349
internal_test,0.9890815
internal_test,0.9860679
internal_test,0.9724528
internal_test,0.97783315
internal_test,0.97046256
internal_test,0.9891026
internal_test,0.97740936
internal_test,0.9631276
internal_test,0.8291698
internal_test,0.9494773
internal_test,0.8254246
internal_test,0.990529
internal_test,0.9953445
internal_test,0.98327625
internal_test,0.9761127
internal_test,0.99474037
internal_test,0.9532961
internal_test,0.9601765
internal_test,0.994751
internal_test,0.97067827
internal_test,0.98942244
internal_test,0.9920345
internal_test,0.98590755
internal_test,0.8554165
internal_test,0.9902609
internal_test,0.9854346
internal_test,0.98315823
internal_test,0.83846486
internal_test,0.978791
internal_test,0.9939945
internal_test,0.9915366
internal_test,0.9952879
internal_test,0.62831783
internal_test,0.98707914
internal_test,0.99399674
internal_test,0.99002695
internal_test,0.97189337
internal_test,0.9919417
internal_test,0.9200121
internal_test,0.97547716
internal_test,0.9032125
internal_test,0.9893505
internal_test,0.6174056
internal_test,0.98457843
internal_test,0.9929848
internal_test,0.84916466
internal_test,0.992267
internal_test,0.9891136
internal_test,0.9365093
internal_test,0.97586566
internal_test,0.9885006
internal_test,0.98794866
internal_test,0.98471165
internal_test,0.8552121
internal_test,0.99062485
internal_test,0.98823303
internal_test,0.99598247
internal_test,0.8799114
internal_test,0.9216176
internal_test,0.9896865
internal_test,0.9514364
internal_test,0.98294175
internal_test,0.9540262
internal_test,0.9835694
internal_test,0.82479954
internal_test,0.98910487
internal_test,0.9868601
internal_test,0.9845756
internal_test,0.9898071
internal_test,0.9863315
internal_test,0.98983777
internal_test,0.9589838
internal_test,0.9928566
internal_test,0.9905194
internal_test,0.9704138
internal_test,0.9931518
internal_test,0.99702895
internal_test,0.9886296
internal_test,0.99411684
internal_test,0.95707524
internal_test,0.9298966
internal_test,0.9829772
internal_test,0.9925873
internal_test,0.98314345
internal_test,0.98462486
internal_test,0.93861914
internal_test,0.98368466
internal_test,0.994017
internal_test,0.98632026
internal_test,0.9199239
internal_test,0.9932871
internal_test,0.9944013
internal_test,0.83223116
internal_test,0.9929353
internal_test,0.85509765
internal_test,0.9873277
internal_test,0.9971595
internal_test,0.9898956
internal_test,0.9364308
internal_test,0.9889003
internal_test,0.97011477
internal_test,0.9628391
internal_test,0.9882674
internal_test,0.9848277
internal_test,0.96852803
internal_test,0.8801717
internal_test,0.63424987
internal_test,0.97154206
internal_test,0.9910926
internal_test,0.9871794
internal_test,0.9742493
internal_test,0.97478586
internal_test,0.9957528
internal_test,0.98011446
internal_test,0.96685636
internal_test,0.9969261
internal_test,0.988191
internal_test,0.988216
internal_test,0.9556601
internal_test,0.97992873
internal_test,0.9946891
internal_test,0.9802563
internal_test,0.95964324
internal_test,0.88682
internal_test,0.89734757
internal_test,0.98642296
internal_test,0.9221575
internal_test,0.77903366
internal_test,0.94704866
internal_test,0.97056997
internal_test,0.99692833
internal_test,0.9597078
internal_test,0.97790706
internal_test,0.99596715
internal_test,0.98969066
internal_test,0.9756894
internal_test,0.9882264
internal_test,0.9880827
internal_test,0.98879373
internal_test,0.9849508
internal_test,0.98763406
internal_test,0.9794413
internal_test,0.99227697
internal_test,0.98974717
internal_test,0.9819491
internal_test,0.9869856
internal_test,0.9920358
internal_test,0.9918918
internal_test,0.9703663
internal_test,0.9668217
internal_test,0.9608976
internal_test,0.99588025
internal_test,0.97638
internal_test,0.9761856
internal_test,0.98428357
internal_test,0.9934834
internal_test,0.98264027
internal_test,0.9935123
internal_test,0.9906252
internal_test,0.99629617
internal_test,0.98850346
internal_test,0.95948076
internal_test,0.98665434
internal_test,0.98558104
internal_test,0.97329366
internal_test,0.9935896
internal_test,0.9922378
internal_test,0.9787923
internal_test,0.99311256
internal_test,0.99287087
internal_test,0.9911461
internal_test,0.99619293
internal_test,0.9977114
internal_test,0.98635036
internal_test,0.98313034
internal_test,0.9904655
internal_test,0.9951226
internal_test,0.987301
internal_test,0.97933
internal_test,0.985003
internal_test,0.9725589
internal_test,0.996648
internal_test,0.96668863
internal_test,0.9648838
internal_test,0.99321115
internal_test,0.9028176
internal_test,0.98537815
internal_test,0.9514878
internal_test,0.99545527
internal_test,0.9890799
